work,character,position,relative_position,sentiment_score,smoothed_sentiment_score,sentiment_words_count
二心集,OVERALL,262,83.43949044585987,5.0,4.020202020202021,12
二心集,OVERALL,263,83.7579617834395,2.666666666666667,4.222222222222222,4
二心集,OVERALL,264,84.07643312101911,5.0,5.017094017094017,0
二心集,OVERALL,265,84.39490445859873,7.384615384615385,6.271062271062271,13
二心集,OVERALL,266,84.71337579617835,6.428571428571429,6.437728937728938,7
二心集,OVERALL,267,85.03184713375796,5.5,5.902116402116402,6
二心集,OVERALL,268,85.35031847133759,5.777777777777778,5.168981481481482,9
二心集,OVERALL,269,85.6687898089172,4.229166666666666,4.780092592592593,16
二心集,OVERALL,270,85.98726114649682,4.333333333333334,4.854166666666667,13
二心集,OVERALL,271,86.30573248407643,6.0,5.590277777777779,2
二心集,OVERALL,272,86.62420382165605,6.4375,5.768055555555556,16
二心集,OVERALL,273,86.94267515923568,4.866666666666666,4.842129629629629,15
二心集,OVERALL,274,87.26114649681529,3.2222222222222223,4.9185185185185185,9
二心集,OVERALL,275,87.57961783439491,6.666666666666667,4.47962962962963,9
二心集,OVERALL,276,87.89808917197452,3.55,4.627777777777777,20
二心集,OVERALL,277,88.21656050955414,3.6666666666666665,3.8376543209876544,15
二心集,OVERALL,278,88.53503184713377,4.296296296296296,4.29320987654321,9
二心集,OVERALL,279,88.85350318471338,4.916666666666667,4.1080246913580245,12
二心集,OVERALL,280,89.171974522293,3.111111111111111,4.07943469785575,9
二心集,OVERALL,281,89.49044585987261,4.2105263157894735,3.1812865497076026,19
二心集,OVERALL,282,89.80891719745223,2.2222222222222223,3.657070025491078,9
二心集,OVERALL,283,90.12738853503186,4.538461538461538,3.2165242165242165,13
二心集,OVERALL,284,90.44585987261146,2.888888888888889,4.5799501424501425,9
二心集,OVERALL,285,90.76433121019109,6.3125,5.433796296296296,16
二心集,OVERALL,286,91.0828025477707,7.1,5.804166666666667,10
二心集,OVERALL,287,91.40127388535032,4.0,5.795238095238095,20
二心集,OVERALL,288,91.71974522292994,6.285714285714286,6.060150375939849,7
二心集,OVERALL,289,92.03821656050955,7.894736842105263,6.099366062214359,19
二心集,OVERALL,290,92.35668789808918,4.117647058823529,5.337461300309598,17
二心集,OVERALL,291,92.67515923566879,4.0,4.536570183629007,8
二心集,OVERALL,292,92.99363057324841,5.492063492063492,4.306878306878307,21
二心集,OVERALL,293,93.31210191082803,3.4285714285714284,4.188822751322752,14
二心集,OVERALL,294,93.63057324840764,3.6458333333333335,4.142857142857142,16
二心集,OVERALL,295,93.94904458598727,5.354166666666666,5.416666666666667,16
二心集,OVERALL,296,94.26751592356688,7.25,5.944444444444444,4
二心集,OVERALL,297,94.5859872611465,5.229166666666666,6.104166666666667,16
二心集,OVERALL,298,94.90445859872611,5.833333333333333,5.354166666666667,6
二心集,OVERALL,299,95.22292993630573,5.0,6.027777777777778,8
二心集,OVERALL,300,95.54140127388536,7.25,5.898148148148148,4
二心集,OVERALL,301,95.85987261146497,5.444444444444445,5.842592592592593,18
二心集,OVERALL,302,96.17834394904459,4.833333333333334,5.148148148148149,10
二心集,OVERALL,303,96.4968152866242,5.166666666666667,4.6878306878306875,12
二心集,OVERALL,304,96.81528662420382,4.063492063492064,5.281164021164021,21
二心集,OVERALL,305,97.13375796178345,6.613333333333332,5.968298524087998,25
二心集,OVERALL,306,97.45222929936305,7.228070175438596,6.947134502923976,19
二心集,OVERALL,307,97.77070063694268,7.0,6.9447102604997335,1
二心集,OVERALL,308,98.08917197452229,6.606060606060606,5.502020202020201,11
二心集,OVERALL,309,98.40764331210191,2.9,5.502020202020202,10
二心集,OVERALL,310,98.72611464968153,7.0,5.566666666666666,12
二心集,OVERALL,311,99.04458598726114,6.8,5.164102564102564,5
二心集,OVERALL,312,99.36305732484077,1.6923076923076923,3.9002136752136756,13
二心集,OVERALL,313,99.68152866242038,3.2083333333333335,2.7076210826210825,8
二心集,OVERALL,314,100.0,3.2222222222222223,3.2152777777777777,9
华盖集续编的续编,鲁迅,1,2.1739130434782608,6.222222222222221,6.444444444444445,6
华盖集续编的续编,鲁迅,2,4.3478260869565215,6.666666666666667,6.0740740740740735,7
华盖集续编的续编,鲁迅,3,6.521739130434782,5.333333333333333,5.722222222222222,18
华盖集续编的续编,鲁迅,5,10.869565217391305,5.166666666666667,5.351851851851852,12
华盖集续编的续编,鲁迅,14,30.434782608695656,5.555555555555555,5.314814814814814,9
华盖集续编的续编,鲁迅,15,32.608695652173914,5.222222222222222,5.1342592592592595,9
华盖集续编的续编,鲁迅,16,34.78260869565217,4.625,4.837962962962963,8
华盖集续编的续编,鲁迅,20,43.47826086956522,4.666666666666667,5.575854700854701,3
华盖集续编的续编,鲁迅,21,45.65217391304348,7.435897435897435,5.485168426344896,13
华盖集续编的续编,鲁迅,22,47.82608695652174,4.352941176470588,5.596279537456009,17
华盖集续编的续编,鲁迅,23,50.0,5.0,5.403361344537815,0
华盖集续编的续编,鲁迅,26,56.52173913043478,6.857142857142857,5.294973544973545,7
华盖集续编的续编,鲁迅,30,65.21739130434783,4.027777777777778,5.340725178960473,12
华盖集续编的续编,鲁迅,34,73.91304347826086,5.137254901960785,4.645288671023965,17
华盖集续编的续编,鲁迅,37,80.43478260869566,4.770833333333333,4.943721719457014,16
华盖集续编的续编,鲁迅,38,82.6086956521739,4.923076923076923,5.231303418803418,13
华盖集续编的续编,鲁迅,39,84.78260869565217,6.0,5.103988603988604,5
华盖集续编的续编,鲁迅,40,86.95652173913044,4.388888888888888,4.140740740740741,6
华盖集续编的续编,鲁迅,41,89.13043478260869,2.0333333333333337,3.7159041394335515,10
华盖集续编的续编,鲁迅,44,95.65217391304348,4.725490196078432,3.419607843137255,17
华盖集续编的续编,鲁迅,46,100.0,3.5,4.112745098039216,2
华盖集续编的续编,惠略夫,8,17.391304347826086,4.770833333333333,4.770833333333333,16
华盖集续编的续编,惠略夫,16,34.78260869565217,4.625,4.625,8
华盖集续编的续编,林文庆,22,47.82608695652174,4.352941176470588,4.745098039215686,17
华盖集续编的续编,林文庆,34,73.91304347826086,5.137254901960785,4.804424333836098,17
华盖集续编的续编,林文庆,38,82.6086956521739,4.923076923076923,5.353443941679235,13
华盖集续编的续编,林文庆,39,84.78260869565217,6.0,5.461538461538462,5
华盖集续编的续编,高山寺,41,89.13043478260869,2.0333333333333337,2.0333333333333337,10
华盖集续编的续编,高山寺,45,97.82608695652173,6.375,6.375,8
华盖集续编的续编,乌合,1,2.1739130434782608,6.222222222222221,6.222222222222221,6
华盖集续编的续编,乌合,2,4.3478260869565215,6.666666666666667,6.666666666666667,7
华盖集续编的续编,OVERALL,1,2.1739130434782608,6.222222222222221,6.444444444444445,6
华盖集续编的续编,OVERALL,2,4.3478260869565215,6.666666666666667,6.0740740740740735,7
华盖集续编的续编,OVERALL,3,6.521739130434782,5.333333333333333,6.4035087719298245,18
华盖集续编的续编,OVERALL,4,8.695652173913043,7.2105263157894735,5.9035087719298245,19
华盖集续编的续编,OVERALL,5,10.869565217391305,5.166666666666667,5.972953216374269,12
华盖集续编的续编,OVERALL,6,13.043478260869565,5.541666666666667,4.961601307189543,24
华盖集续编的续编,OVERALL,7,15.217391304347828,4.176470588235294,4.8296568627450975,17
华盖集续编的续编,OVERALL,8,17.391304347826086,4.770833333333333,4.5300536881419236,16
华盖集续编的续编,OVERALL,9,19.565217391304348,4.642857142857143,3.794462481962482,28
华盖集续编的续编,OVERALL,10,21.73913043478261,1.9696969696969697,3.870851370851371,11
华盖集续编的续编,OVERALL,11,23.91304347826087,5.0,3.5295815295815296,5
华盖集续编的续编,OVERALL,12,26.08695652173913,3.619047619047619,4.5396825396825395,7
华盖集续编的续编,OVERALL,13,28.26086956521739,5.0,4.724867724867725,0
华盖集续编的续编,OVERALL,14,30.434782608695656,5.555555555555555,5.2592592592592595,9
华盖集续编的续编,OVERALL,15,32.608695652173914,5.222222222222222,5.1342592592592595,9
华盖集续编的续编,OVERALL,16,34.78260869565217,4.625,5.100589225589225,8
华盖集续编的续编,OVERALL,17,36.95652173913043,5.454545454545454,5.304292929292928,22
华盖集续编的续编,OVERALL,18,39.130434782608695,5.833333333333333,4.762626262626262,12
华盖集续编的续编,OVERALL,19,41.30434782608695,3.0,4.5,13
华盖集续编的续编,OVERALL,20,43.47826086956522,4.666666666666667,5.034188034188034,3
华盖集续编的续编,OVERALL,21,45.65217391304348,7.435897435897435,5.485168426344896,13
华盖集续编的续编,OVERALL,22,47.82608695652174,4.352941176470588,5.596279537456009,17
华盖集续编的续编,OVERALL,23,50.0,5.0,4.59912854030501,0
华盖集续编的续编,OVERALL,24,52.17391304347826,4.444444444444444,4.189083820662767,12
华盖集续编的续编,OVERALL,25,54.347826086956516,3.1228070175438596,4.808131439710387,19
华盖集续编的续编,OVERALL,26,56.52173913043478,6.857142857142857,5.5171261487050955,7
华盖集续编的续编,OVERALL,27,58.69565217391305,6.571428571428571,6.223665223665223,7
华盖集续编的续编,OVERALL,28,60.86956521739131,5.242424242424243,5.799062049062049,11
华盖集续编的续编,OVERALL,29,63.04347826086957,5.583333333333333,4.951178451178451,8
华盖集续编的续编,OVERALL,30,65.21739130434783,4.027777777777778,5.549382716049383,12
华盖集续编的续编,OVERALL,31,67.3913043478261,7.037037037037037,5.979938271604939,18
华盖集续编的续编,OVERALL,32,69.56521739130434,6.875,6.554012345679013,8
华盖集续编的续编,OVERALL,33,71.73913043478261,5.75,5.920751633986928,12
华盖集续编的续编,OVERALL,34,73.91304347826086,5.137254901960785,5.422735760971055,17
华盖集续编的续编,OVERALL,35,76.08695652173914,5.380952380952381,5.318569094304389,7
华盖集续编的续编,OVERALL,36,78.26086956521739,5.4375,5.196428571428572,16
华盖集续编的续编,OVERALL,37,80.43478260869566,4.770833333333333,5.043803418803418,16
华盖集续编的续编,OVERALL,38,82.6086956521739,4.923076923076923,5.231303418803418,13
华盖集续编的续编,OVERALL,39,84.78260869565217,6.0,5.103988603988604,5
华盖集续编的续编,OVERALL,40,86.95652173913044,4.388888888888888,4.140740740740741,6
华盖集续编的续编,OVERALL,41,89.13043478260869,2.0333333333333337,3.3740740740740747,10
华盖集续编的续编,OVERALL,42,91.30434782608695,3.7,4.006349206349206,10
华盖集续编的续编,OVERALL,43,93.47826086956522,6.285714285714286,4.903734827264239,7
华盖集续编的续编,OVERALL,44,95.65217391304348,4.725490196078432,5.795401493930906,17
华盖集续编的续编,OVERALL,45,97.82608695652173,6.375,4.866830065359477,8
华盖集续编的续编,OVERALL,46,100.0,3.5,4.9375,2
华盖集续编,鲁迅,5,1.9607843137254901,3.769230769230769,4.0346153846153845,13
华盖集续编,鲁迅,40,15.686274509803921,4.3,4.1465337132003794,10
华盖集续编,鲁迅,47,18.43137254901961,4.37037037037037,5.844371822803196,9
华盖集续编,鲁迅,48,18.823529411764707,8.862745098039216,6.047402125833499,17
华盖集续编,鲁迅,63,24.705882352941178,4.909090909090909,6.007278669043376,11
华盖集续编,鲁迅,64,25.098039215686274,4.25,4.275252525252525,16
华盖集续编,鲁迅,68,26.666666666666668,3.6666666666666665,3.972222222222222,12
华盖集续编,鲁迅,75,29.411764705882355,4.0,4.145299145299145,6
华盖集续编,鲁迅,76,29.80392156862745,4.769230769230769,4.923076923076923,13
华盖集续编,鲁迅,81,31.76470588235294,6.0,4.423076923076923,6
华盖集续编,鲁迅,91,35.68627450980392,2.5,4.357142857142857,8
华盖集续编,鲁迅,107,41.96078431372549,4.571428571428571,4.079365079365079,14
华盖集续编,鲁迅,109,42.745098039215684,5.166666666666667,4.501587301587302,12
华盖集续编,鲁迅,110,43.13725490196079,3.766666666666667,4.144444444444445,10
华盖集续编,鲁迅,111,43.529411764705884,3.5,4.120634920634921,6
华盖集续编,鲁迅,117,45.88235294117647,5.095238095238095,5.150793650793651,21
华盖集续编,鲁迅,118,46.27450980392157,6.857142857142857,5.8730158730158735,7
华盖集续编,鲁迅,127,49.80392156862745,5.666666666666667,5.563492063492063,12
华盖集续编,鲁迅,133,52.156862745098046,4.166666666666667,5.308080808080809,12
华盖集续编,鲁迅,137,53.72549019607843,6.090909090909091,4.943001443001443,11
华盖集续编,鲁迅,139,54.509803921568626,4.571428571428571,6.054112554112554,14
华盖集续编,鲁迅,161,63.13725490196078,7.5,5.054112554112554,2
华盖集续编,鲁迅,166,65.09803921568627,3.090909090909091,4.735431235431235,11
华盖集续编,鲁迅,181,70.98039215686275,3.6153846153846154,3.9638262971596308,13
华盖集续编,鲁迅,193,75.68627450980392,5.185185185185185,3.8859042192375526,18
华盖集续编,鲁迅,194,76.07843137254902,2.857142857142857,4.495590828924162,7
华盖集续编,鲁迅,199,78.03921568627452,5.444444444444445,5.656084656084656,15
华盖集续编,鲁迅,200,78.43137254901961,8.666666666666666,5.910052910052911,21
华盖集续编,鲁迅,202,79.2156862745098,3.619047619047619,5.574770258980784,14
华盖集续编,鲁迅,203,79.6078431372549,4.43859649122807,4.241436925647451,19
华盖集续编,鲁迅,205,80.3921568627451,4.666666666666666,4.312865497076023,13
华盖集续编,鲁迅,213,83.52941176470588,3.8333333333333335,4.561728395061729,26
华盖集续编,鲁迅,214,83.92156862745098,5.185185185185185,4.346674631620869,9
华盖集续编,鲁迅,215,84.31372549019608,4.021505376344086,4.9498492347954715,31
华盖集续编,鲁迅,216,84.70588235294117,5.642857142857143,4.821454173067077,14
华盖集续编,鲁迅,217,85.09803921568627,4.8,4.195238095238095,10
华盖集续编,鲁迅,218,85.49019607843137,2.142857142857143,3.3365079365079366,14
华盖集续编,鲁迅,219,85.88235294117646,3.066666666666667,3.6137009189640765,15
华盖集续编,鲁迅,220,86.27450980392157,5.631578947368421,4.7636127355425595,19
华盖集续编,鲁迅,224,87.84313725490196,5.592592592592592,5.019168291098116,9
华盖集续编,鲁迅,226,88.62745098039215,3.8333333333333335,4.419753086419753,18
华盖集续编,鲁迅,230,90.19607843137256,3.8333333333333335,4.3809523809523805,12
华盖集续编,鲁迅,232,90.98039215686275,5.476190476190475,3.978174603174603,14
华盖集续编,鲁迅,233,91.37254901960785,2.625,4.3281746031746025,16
华盖集续编,鲁迅,239,93.72549019607843,4.883333333333334,4.947222222222222,20
华盖集续编,鲁迅,240,94.11764705882352,7.333333333333333,6.007407407407407,6
华盖集续编,鲁迅,244,95.68627450980392,5.805555555555556,7.079629629629629,12
华盖集续编,鲁迅,250,98.0392156862745,8.1,6.9527777777777775,10
华盖集续编,章士钊,2,0.7843137254901961,6.75,6.725,16
华盖集续编,章士钊,3,1.1764705882352942,6.7,6.653703703703703,10
华盖集续编,章士钊,4,1.5686274509803921,6.51111111111111,5.602116402116402,15
华盖集续编,章士钊,18,7.0588235294117645,3.5952380952380953,6.32303143479614,14
华盖集续编,章士钊,48,18.823529411764707,8.862745098039216,5.819327731092437,17
华盖集续编,章士钊,55,21.568627450980394,5.0,6.372549019607843,17
华盖集续编,章士钊,58,22.745098039215687,5.254901960784315,5.054664289958407,17
华盖集续编,章士钊,63,24.705882352941178,4.909090909090909,5.221330956625074,11
华盖集续编,章士钊,65,25.49019607843137,5.5,4.691919191919192,8
华盖集续编,章士钊,68,26.666666666666668,3.6666666666666665,5.055555555555555,12
华盖集续编,章士钊,70,27.450980392156865,6.0,4.660493827160494,16
华盖集续编,章士钊,74,29.01960784313726,4.314814814814814,6.0097001763668425,18
华盖集续编,章士钊,77,30.19607843137255,7.714285714285714,6.0097001763668425,7
华盖集续编,章士钊,81,31.76470588235294,6.0,7.571428571428572,6
华盖集续编,章士钊,82,32.15686274509804,9.0,6.666666666666667,3
华盖集续编,章士钊,129,50.588235294117645,5.0,6.192592592592592,5
华盖集续编,章士钊,144,56.470588235294116,4.5777777777777775,4.878867102396514,15
华盖集续编,章士钊,145,56.86274509803921,5.0588235294117645,4.636442859972271,17
华盖集续编,章士钊,146,57.25490196078431,4.2727272727272725,4.277183600713013,11
华盖集续编,章士钊,147,57.647058823529406,3.5,4.555194805194805,8
华盖集续编,章士钊,148,58.03921568627452,5.892857142857143,4.813492063492063,28
华盖集续编,章士钊,151,59.21568627450981,5.047619047619047,5.86493239271017,7
华盖集续编,章士钊,152,59.6078431372549,6.65432098765432,5.779434557212334,27
华盖集续编,章士钊,154,60.3921568627451,5.636363636363637,5.477847255625033,11
华盖集续编,章士钊,157,61.568627450980394,4.142857142857143,5.472703222703223,7
华盖集续编,章士钊,158,61.96078431372549,6.638888888888888,5.186507936507936,12
华盖集续编,章士钊,174,68.23529411764706,4.777777777777777,4.735380116959063,15
华盖集续编,章士钊,175,68.62745098039215,2.789473684210526,3.727545359124306,19
华盖集续编,章士钊,181,70.98039215686275,3.6153846153846154,3.357174988753936,13
华盖集续编,章士钊,182,71.37254901960785,3.6666666666666665,3.7863247863247858,12
华盖集续编,章士钊,185,72.54901960784314,4.076923076923077,4.111111111111111,13
华盖集续编,章士钊,186,72.94117647058823,4.58974358974359,4.583333333333333,13
华盖集续编,章士钊,188,73.72549019607844,5.083333333333333,4.870823620823621,12
华盖集续编,章士钊,198,77.64705882352942,4.939393939393939,6.474242424242424,11
华盖集续编,章士钊,208,81.56862745098039,9.4,6.759595959595959,10
华盖集续编,章士钊,209,81.96078431372548,5.939393939393939,7.756406166932483,22
华盖集续编,章士钊,211,82.74509803921568,7.929824561403509,5.900850611376927,19
华盖集续编,章士钊,213,83.52941176470588,3.8333333333333335,5.2482131254061075,26
华盖集续编,章士钊,225,88.23529411764706,3.981481481481482,3.6543209876543212,18
华盖集续编,章士钊,227,89.01960784313725,3.1481481481481484,4.3765432098765435,27
华盖集续编,章士钊,237,92.94117647058823,6.0,4.574074074074074,12
华盖集续编,陈西滢,5,1.9607843137254901,3.769230769230769,3.217948717948718,13
华盖集续编,陈西滢,45,17.647058823529413,2.6666666666666665,4.983682983682984,3
华盖集续编,陈西滢,52,20.392156862745097,8.515151515151516,5.143939393939394,11
华盖集续编,陈西滢,64,25.098039215686274,4.25,6.088383838383838,16
华盖集续编,陈西滢,65,25.49019607843137,5.5,4.472222222222222,8
华盖集续编,陈西滢,68,26.666666666666668,3.6666666666666665,5.199346405228758,12
华盖集续编,陈西滢,69,27.058823529411764,6.431372549019608,4.955756661639015,17
华盖集续编,陈西滢,76,29.80392156862745,4.769230769230769,5.733534439416792,13
华盖集续编,陈西滢,81,31.76470588235294,6.0,6.58974358974359,6
华盖集续编,陈西滢,82,32.15686274509804,9.0,7.2407407407407405,3
华盖集续编,陈西滢,108,42.35294117647059,6.722222222222222,6.939153439153439,6
华盖集续编,陈西滢,117,45.88235294117647,5.095238095238095,5.605820105820105,21
华盖集续编,陈西滢,129,50.588235294117645,5.0,4.587301587301587,5
华盖集续编,陈西滢,130,50.98039215686274,3.6666666666666665,4.412698412698412,6
华盖集续编,陈西滢,139,54.509803921568626,4.571428571428571,3.346031746031746,14
华盖集续编,陈西滢,140,54.90196078431373,1.8,3.64973544973545,5
华盖集续编,陈西滢,144,56.470588235294116,4.5777777777777775,3.55016835016835,15
华盖集续编,陈西滢,146,57.25490196078431,4.2727272727272725,4.3311207311207305,11
华盖集续编,陈西滢,157,61.568627450980394,4.142857142857143,4.343656343656344,7
华盖集续编,陈西滢,163,63.921568627450974,4.615384615384615,5.252747252747253,13
华盖集续编,陈西滢,164,64.31372549019608,7.0,4.9020979020979025,10
华盖集续编,陈西滢,166,65.09803921568627,3.090909090909091,4.568764568764569,11
华盖集续编,陈西滢,181,70.98039215686275,3.6153846153846154,3.4576534576534574,13
华盖集续编,陈西滢,182,71.37254901960785,3.6666666666666665,5.522588522588523,12
华盖集续编,陈西滢,184,72.15686274509804,9.285714285714286,5.676434676434677,7
华盖集续编,陈西滢,185,72.54901960784314,4.076923076923077,5.984126984126984,13
华盖集续编,陈西滢,186,72.94117647058823,4.58974358974359,4.522222222222223,13
华盖集续编,陈西滢,187,73.33333333333333,4.9,4.857692307692307,10
华盖集续编,陈西滢,188,73.72549019607844,5.083333333333333,4.605555555555556,12
华盖集续编,陈西滢,213,83.52941176470588,3.8333333333333335,4.700617283950617,26
华盖集续编,陈西滢,214,83.92156862745098,5.185185185185185,4.346674631620869,9
华盖集续编,陈西滢,215,84.31372549019608,4.021505376344086,4.9498492347954715,31
华盖集续编,陈西滢,216,84.70588235294117,5.642857142857143,4.821454173067077,14
华盖集续编,陈西滢,217,85.09803921568627,4.8,4.195238095238095,10
华盖集续编,陈西滢,218,85.49019607843137,2.142857142857143,4.1914786967418545,14
华盖集续编,陈西滢,220,86.27450980392157,5.631578947368421,3.281954887218045,19
华盖集续编,陈西滢,222,87.05882352941177,2.0714285714285716,4.546835839598997,14
华盖集续编,陈西滢,223,87.45098039215686,5.9375,4.533840388007055,16
华盖集续编,陈西滢,224,87.84313725490196,5.592592592592592,5.1705246913580245,9
华盖集续编,陈西滢,225,88.23529411764706,3.981481481481482,4.469135802469135,18
华盖集续编,陈西滢,226,88.62745098039215,3.8333333333333335,3.8827160493827164,18
华盖集续编,陈西滢,230,90.19607843137256,3.8333333333333335,3.8333333333333335,12
华盖集续编,陈源,25,9.803921568627452,5.491228070175438,5.1686909581646425,19
华盖集续编,陈源,35,13.725490196078432,4.846153846153846,4.729744589393713,13
华盖集续编,陈源,49,19.215686274509807,3.8518518518518525,5.329890788224122,18
华盖集续编,陈源,60,23.52941176470588,7.291666666666667,4.119268077601411,16
华盖集续编,陈源,89,34.90196078431372,1.2142857142857142,5.143959435626102,14
华盖集续编,陈源,115,45.09803921568628,6.9259259259259265,4.213403880070547,18
华盖集续编,陈源,116,45.490196078431374,4.5,6.026748971193416,10
华盖集续编,陈源,152,59.6078431372549,6.65432098765432,6.190329218106996,27
华盖集续编,陈源,153,60.0,7.416666666666667,6.290329218106996,16
华盖集续编,陈源,170,66.66666666666666,4.8,4.805555555555556,15
华盖集续编,陈源,172,67.45098039215686,2.2,3.4166666666666665,15
华盖集续编,陈源,173,67.84313725490196,3.25,3.4092592592592594,8
华盖集续编,陈源,174,68.23529411764706,4.777777777777777,3.842592592592592,15
华盖集续编,陈源,178,69.80392156862744,3.5,4.025925925925925,10
华盖集续编,陈源,179,70.19607843137254,3.8,3.3083333333333336,15
华盖集续编,陈源,180,70.58823529411765,2.625,3.641666666666667,16
华盖集续编,陈源,190,74.50980392156863,4.5,4.1118421052631575,18
华盖集续编,陈源,191,74.90196078431373,5.2105263157894735,4.965237166991552,19
华盖集续编,陈源,193,75.68627450980392,5.185185185185185,4.417618119372506,18
华盖集续编,陈源,194,76.07843137254902,2.857142857142857,4.495590828924162,7
华盖集续编,陈源,199,78.03921568627452,5.444444444444445,5.656084656084656,15
华盖集续编,陈源,200,78.43137254901961,8.666666666666666,5.910052910052911,21
华盖集续编,陈源,202,79.2156862745098,3.619047619047619,5.598506069094303,14
华盖集续编,陈源,204,80.0,4.5098039215686265,4.265172735760971,17
华盖集续编,陈源,205,80.3921568627451,4.666666666666666,4.368347338935574,13
华盖集续编,陈源,206,80.7843137254902,3.9285714285714284,5.407563025210084,14
华盖集续编,陈源,207,81.17647058823529,7.627450980392158,5.831805449452509,17
华盖集续编,陈源,209,81.96078431372548,5.939393939393939,6.897281639928699,22
华盖集续编,陈源,210,82.35294117647058,7.125,6.998072833599149,24
华盖集续编,陈源,211,82.74509803921568,7.929824561403509,6.296052631578948,19
华盖集续编,陈源,226,88.62745098039215,3.8333333333333335,5.881578947368421,18
华盖集续编,段祺瑞,3,1.1764705882352942,6.7,6.605555555555555,10
华盖集续编,段祺瑞,4,1.5686274509803921,6.51111111111111,6.403703703703703,15
华盖集续编,段祺瑞,12,4.705882352941177,6.0,6.000779727095516,8
华盖集续编,段祺瑞,25,9.803921568627452,5.491228070175438,5.385964912280702,19
华盖集续编,段祺瑞,44,17.254901960784313,4.666666666666667,6.340213278293774,12
华盖集续编,段祺瑞,48,18.823529411764707,8.862745098039216,6.625965537730244,17
华盖集续编,段祺瑞,51,20.0,6.348484848484848,6.903743315508021,22
华盖集续编,段祺瑞,65,25.49019607843137,5.5,6.520923520923521,8
华盖集续编,段祺瑞,77,30.19607843137255,7.714285714285714,6.855379188712522,7
华盖集续编,段祺瑞,79,30.980392156862745,7.351851851851851,7.022045855379189,18
华盖集续编,段祺瑞,81,31.76470588235294,6.0,7.037918871252205,6
华盖集续编,段祺瑞,83,32.549019607843135,7.761904761904761,5.746031746031746,14
华盖集续编,段祺瑞,86,33.72549019607843,3.476190476190476,4.746031746031746,7
华盖集续编,段祺瑞,93,36.470588235294116,3.0,3.6825396825396823,5
华盖集续编,段祺瑞,107,41.96078431372549,4.571428571428571,3.904761904761905,14
华盖集续编,段祺瑞,157,61.568627450980394,4.142857142857143,5.117724867724868,7
华盖集续编,段祺瑞,158,61.96078431372549,6.638888888888888,6.496693121693123,12
华盖集续编,段祺瑞,162,63.52941176470588,8.708333333333334,6.474715099715099,8
华盖集续编,段祺瑞,185,72.54901960784314,4.076923076923077,5.956196581196582,13
华盖集续编,段祺瑞,188,73.72549019607844,5.083333333333333,5.9423076923076925,12
华盖集续编,段祺瑞,231,90.58823529411765,8.666666666666668,6.518518518518519,10
华盖集续编,段祺瑞,244,95.68627450980392,5.805555555555556,7.2361111111111125,12
华盖集续编,OVERALL,1,0.39215686274509803,6.242424242424243,6.496212121212121,22
华盖集续编,OVERALL,2,0.7843137254901961,6.75,6.564141414141414,16
华盖集续编,OVERALL,3,1.1764705882352942,6.7,6.653703703703703,10
华盖集续编,OVERALL,4,1.5686274509803921,6.51111111111111,5.66011396011396,15
华盖集续编,OVERALL,5,1.9607843137254901,3.769230769230769,5.204558404558404,13
华盖集续编,OVERALL,6,2.3529411764705883,5.333333333333333,4.371965811965811,6
华盖集续编,OVERALL,7,2.7450980392156863,4.013333333333333,5.292026143790849,25
华盖集续编,OVERALL,8,3.1372549019607843,6.529411764705882,5.33243018419489,17
华盖集续编,OVERALL,9,3.5294117647058822,5.454545454545454,5.905763517528224,22
华盖集续编,OVERALL,10,3.9215686274509802,5.7333333333333325,4.3007215007215,10
华盖集续编,OVERALL,11,4.313725490196078,1.7142857142857142,4.482539682539682,7
华盖集续编,OVERALL,12,4.705882352941177,6.0,4.238095238095238,8
华盖集续编,OVERALL,13,5.098039215686274,5.0,4.8809523809523805,15
华盖集续编,OVERALL,14,5.490196078431373,3.642857142857143,4.325396825396825,14
华盖集续编,OVERALL,15,5.88235294117647,4.333333333333333,4.14021164021164,19
华盖集续编,OVERALL,16,6.2745098039215685,4.444444444444445,4.444444444444445,9
华盖集续编,OVERALL,17,6.666666666666667,4.555555555555555,4.198412698412699,9
华盖集续编,OVERALL,18,7.0588235294117645,3.5952380952380953,4.253968253968254,14
华盖集续编,OVERALL,19,7.450980392156863,4.611111111111112,3.763227513227514,12
华盖集续编,OVERALL,20,7.8431372549019605,3.0833333333333335,3.8217592592592595,12
华盖集续编,OVERALL,21,8.235294117647058,3.7708333333333335,3.9513888888888893,16
华盖集续编,OVERALL,22,8.627450980392156,5.0,6.2569444444444455,2
华盖集续编,OVERALL,23,9.019607843137255,10.0,6.7936507936507935,2
华盖集续编,OVERALL,24,9.411764705882353,5.3809523809523805,6.957393483709272,7
华盖集续编,OVERALL,25,9.803921568627452,5.491228070175438,4.990726817042606,19
华盖集续编,OVERALL,26,10.196078431372548,4.1,4.378894205209995,10
华盖集续编,OVERALL,27,10.588235294117647,3.5454545454545454,4.646524064171122,22
华盖集续编,OVERALL,28,10.980392156862745,6.294117647058823,4.817869093410889,17
华盖集续编,OVERALL,29,11.372549019607844,4.614035087719299,6.065680541222338,19
华盖集续编,OVERALL,30,11.76470588235294,7.288888888888889,5.198410556305293,15
华盖集续编,OVERALL,31,12.156862745098039,3.6923076923076925,4.9937321937321935,13
华盖集续编,OVERALL,32,12.549019607843137,4.0,4.13986013986014,8
华盖集续编,OVERALL,33,12.941176470588237,4.7272727272727275,5.037296037296037,11
